행정동_코드,행정동,기준_년분기_코드,연도,분기,연도분기,상권티어,상권유형,트렌드_대표_매출,총_매출,트렌드매출_비중,업종점수,금요효과,주말비중,야간비중,2030비중,복합점수,복합점수_분위
11260600,중화1동,20203,2020,3,2020Q3,⑦ 일반,일반,3512146022.1006827,12677960145,0.2770276907271886,0.21267178806074405,1.2112989575995952,0.22184199373029342,0.32782050909342086,0.21249411768047485,-1.2765002600233881,0.16312056737588654
11260600,중화1동,20204,2020,4,2020Q4,⑦ 일반,일반,3714357462.034458,13614078325,0.2728320914103789,0.21823123152921922,1.5318199473208767,0.20978516406471462,0.2961852403622042,0.20755345610221468,-0.309789345470044,0.42080378250591016
11260600,중화1동,20211,2021,1,2021Q1,⑦ 일반,일반,3802028078.1298833,14272116279,0.2663955368500038,0.1932727946631663,1.159266631955629,0.2200646464477982,0.33198336948611123,0.21491185981389102,-1.543420016014414,0.12028301886792453
11260600,중화1동,20212,2021,2,2021Q2,⑦ 일반,일반,4117903634.623855,14918502849,0.2760266010808103,0.19719178913433608,1.1724949006625573,0.21753585435803538,0.36132164169284064,0.24409227499957156,-1.518704006218787,0.13679245283018868
11260600,중화1동,20213,2021,3,2021Q3,⑦ 일반,일반,4328371937.797729,14982210187,0.28890076188848546,0.1584603560734974,0.9891395765331235,0.23561943324377152,0.33469236597354646,0.21004756479325182,-1.6529364107175224,0.09669811320754718
11260600,중화1동,20214,2021,4,2021Q4,⑦ 일반,일반,3926084262.0614843,14781732846,0.2656037896885614,0.20277222888729782,1.1877956526220879,0.20326081910031565,0.33181707815313877,0.1955459161056468,-1.6864886989964802,0.125
11260600,중화1동,20221,2022,1,2022Q1,⑦ 일반,일반,4012031889.0863967,14092202842,0.2846987042458012,0.18326909731264285,1.0135016723476478,0.2321020197957778,0.3303384889639669,0.18133507845799143,-1.53973907808145,0.1391509433962264
11260600,중화1동,20222,2022,2,2022Q2,⑦ 일반,일반,4270535871.696043,14695317566,0.2906052116612043,0.22300140492248005,1.1310857791063536,0.23306839533187942,0.3505825984271213,0.18255535730693442,-1.6490135371000716,0.1179245283018868
11260600,중화1동,20223,2022,3,2022Q3,⑦ 일반,일반,3972800939.2368116,15529857091,0.25581696701762724,0.20558947808027836,1.2170898089345181,0.1970640181082913,0.32183585481263205,0.17876903584701506,-1.8416834989125914,0.10377358490566038
11260600,중화1동,20224,2022,4,2022Q4,⑦ 일반,일반,4170412321.598771,15103573061,0.2761209089236961,0.22166588703735077,1.3640103240095351,0.2169639428210265,0.3315698840780415,0.191290498833043,-0.981308723097087,0.2240566037735849
11260600,중화1동,20231,2023,1,2023Q1,⑦ 일반,일반,4945333124.929729,17543763726,0.28188552936338884,0.168439787673415,1.1650905018699043,0.23204857313295535,0.28344162197251427,0.1458216904852997,-1.8991111465660508,0.09669811320754718
11260600,중화1동,20232,2023,2,2023Q2,⑦ 일반,일반,6659953330.611088,22571291927,0.2950630097803301,0.1451416578455208,1.1390848001086256,0.251427769502704,0.2606827444804595,0.15121994257302843,-2.2865563627570586,0.06132075471698113
11260600,중화1동,20233,2023,3,2023Q3,⑦ 일반,일반,6637743955.907147,22689148365,0.2925514809602307,0.1094061342041914,0.9546022552294687,0.25680972759596127,0.23593877275084757,0.14453602956992256,-2.9428866645086025,0.03537735849056604
11260600,중화1동,20234,2023,4,2023Q4,⑦ 일반,일반,5688238328.44313,18558941816,0.3064958328356413,0.15773762049710172,1.1265128243730569,0.26408094187647624,0.2441606930462721,0.1578381261734756,-2.175616652376781,0.07311320754716981
11260600,중화1동,20241,2024,1,2024Q1,⑦ 일반,일반,5336505129.176447,18892364288,0.28246888784407326,0.13742536563563432,0.9914408227246172,0.24126718024885885,0.2529850519045846,0.12932771127814494,-2.3437160842394635,0.054245283018867926
11260600,중화1동,20242,2024,2,2024Q2,⑦ 일반,일반,6197810981.941301,20680093448,0.29969937019509457,0.1319729338681468,1.1809843580499784,0.2555690045738714,0.25418100190008386,0.12277337297262295,-2.2836356161837688,0.06367924528301887
11260600,중화1동,20243,2024,3,2024Q3,⑦ 일반,일반,6886959942.705709,23880638755,0.2883909435321848,0.09184158596012396,1.2400832053614195,0.25376769571254293,0.20008399440318908,0.12723405258009818,-2.64393772178274,0.05660377358490566
11260600,중화1동,20244,2024,4,2024Q4,⑦ 일반,일반,5618304577.327558,19393878054,0.28969474602676376,0.1123375316135212,1.2011596420481883,0.2547255805282893,0.21577799985892393,0.12346931275594583,-2.4542499028365734,0.06132075471698113
11260610,중화2동,20201,2020,1,2020Q1,⑤ 성숙·정체,신흥 성장,10215969380.722618,32891887080,0.3105923766512766,0.3590667470453933,1.0096717379450602,0.2555241884893398,0.3789979563252228,0.25715173758282284,-0.07270547952845793,0.5059101654846335
11260610,중화2동,20202,2020,2,2020Q2,⑤ 성숙·정체,신흥 성장,12120494144.739815,33055519269,0.36667081361225534,0.4113352550704412,1.1034046374402053,0.30318436550469546,0.43200538659794,0.2891995840756671,1.0209615643896093,0.7825059101654847
11260610,중화2동,20203,2020,3,2020Q3,⑤ 성숙·정체,신흥 성장,11659359023.595264,33052973647,0.3527476573852382,0.4034846188554794,0.9668468609078756,0.2907185700936822,0.4167859960839063,0.2695068801716883,0.5830123283327766,0.6784869976359338
11260610,중화2동,20204,2020,4,2020Q4,⑤ 성숙·정체,신흥 성장,11358710443.430958,31867482547,0.3564357625889801,0.37768944943324584,0.9713333639276454,0.2989836874295849,0.4020179942706536,0.2860953892279855,0.9477647561728564,0.7588652482269503
11260610,중화2동,20211,2021,1,2021Q1,⑤ 성숙·정체,신흥 성장,12886163141.516289,34503387492,0.37347530425828745,0.3496080835192447,1.1621849499137689,0.30982130040068007,0.4337014973231139,0.24882198810161976,1.1025617766716278,0.7783018867924528
11260610,중화2동,20212,2021,2,2021Q2,⑤ 성숙·정체,신흥 성장,14729292209.195826,39785365508,0.3702188485923065,0.3624561774630511,1.2173230293661554,0.3024807063939165,0.42804373700112547,0.2519580407520533,0.9116618291025556,0.7641509433962265
11260610,중화2동,20213,2021,3,2021Q3,⑤ 성숙·정체,신흥 성장,13663354642.44522,37767792257,0.3617726593460811,0.3565777467573301,0.938459507372142,0.3000741227837982,0.42544161283406523,0.25093215635985383,0.71158620172532,0.7287735849056604
11260610,중화2동,20214,2021,4,2021Q4,⑤ 성숙·정체,신흥 성장,14440451181.547728,40258894918,0.35868970598821165,0.3726573953050104,1.3744073325006794,0.2848096785407149,0.4281215517988253,0.2534405759964879,1.196510236887658,0.8018867924528302
11260610,중화2동,20221,2022,1,2022Q1,⑤ 성숙·정체,신흥 성장,11958523846.94649,35076289547,0.3409289865429702,0.3564171015080827,1.08701857999276,0.2716800895154841,0.4407633990842766,0.25205437362904204,0.9271205044018855,0.7547169811320755
11260610,중화2동,20222,2022,2,2022Q2,⑤ 성숙·정체,신흥 성장,15856652951.039944,41704246582,0.3802167465095472,0.4098716468451366,1.125557628743251,0.3141119368322077,0.4614316006923326,0.24722601945889291,1.0362466723285735,0.785377358490566
11260610,중화2동,20223,2022,3,2022Q3,⑤ 성숙·정체,신흥 성장,14608314359.393745,41413135266,0.35274591661711513,0.38162308959435837,1.1677796298009253,0.28080910344760857,0.4237297959038328,0.25244979999336814,0.6651533998223942,0.7169811320754716
11260610,중화2동,20224,2022,4,2022Q4,⑤ 성숙·정체,신흥 성장,16105881816.46632,41882634393,0.38454796480419473,0.39665794207483296,1.1080938594589567,0.3210520524049787,0.41744846119140344,0.24344306944321778,0.7658567478452618,0.7264150943396226
11260610,중화2동,20231,2023,1,2023Q1,⑤ 성숙·정체,신흥 성장,14055497964.109098,40839995410,0.3441601259501488,0.3806622885954923,0.9904709002010873,0.28060205247216996,0.4108575148833495,0.23328680124354598,0.26527464402190953,0.6014150943396226
11260610,중화2동,20232,2023,2,2023Q2,⑤ 성숙·정체,신흥 성장,17243185407.36674,45201900672,0.38147036188785555,0.3821159909698056,1.408980220606011,0.3088471827612267,0.41826771677571284,0.2264014832752208,1.4993251157577052,0.8514150943396226
11260610,중화2동,20233,2023,3,2023Q3,⑤ 성숙·정체,신흥 성장,15700965416.93676,43330881054,0.3623504769582191,0.37595855537066597,1.2671185696291394,0.3002566740516109,0.39469302820514024,0.22597732877384202,1.1323110135040604,0.7995283018867925
11260610,중화2동,20234,2023,4,2023Q4,⑤ 성숙·정체,신흥 성장,15988805631.957954,43000611914,0.37182739780389895,0.3795700191811926,1.4294227390360723,0.29200181683721516,0.4173074849699452,0.22974852678279029,1.3008773850230817,0.8231132075471698
11260610,중화2동,20241,2024,1,2024Q1,⑤ 성숙·정체,신흥 성장,14448701542.075977,40522063792,0.3565638121553051,0.38135763793577715,0.9886589554339295,0.2929872175548941,0.4155421691854781,0.22308340605259763,0.6825533907811068,0.714622641509434
11260610,중화2동,20242,2024,2,2024Q2,⑤ 성숙·정체,신흥 성장,13753769804.466364,38806875095,0.35441580314820154,0.4257732601646368,1.099513232212719,0.28777484112445,0.43922833114682147,0.21672223592884993,0.9454063797774103,0.7759433962264151
11260610,중화2동,20243,2024,3,2024Q3,⑤ 성숙·정체,신흥 성장,12722296853.93792,36803279806,0.34568377929903454,0.41630579355327363,1.167496968930824,0.2788439804576041,0.42319369858065853,0.22272037889578739,0.9531969915253772,0.7783018867924528
11260610,중화2동,20244,2024,4,2024Q4,⑤ 성숙·정체,신흥 성장,13206007928.127602,37755900349,0.34977335478843574,0.4307054103248449,1.0557643670694306,0.28441391151421486,0.41351952380109297,0.22541754383630844,0.9357999358424441,0.7735849056603774
11380640,증산동,20201,2020,1,2020Q1,⑦ 일반,일반,2636294702.051491,10763474410,0.2449297133648772,0.26705025603345117,0.79877919829347,0.19229176352917068,0.3402645347117056,0.1958959489921805,-2.049566754982691,0.07801418439716312
11380640,증산동,20202,2020,2,2020Q2,⑦ 일반,일반,2936503830.26535,10890447871,0.2696403182907582,0.27997675321685583,0.9997487604409815,0.22111045280444372,0.34855669536862155,0.20378245323681235,-1.5674562384836983,0.14184397163120568
11380640,증산동,20203,2020,3,2020Q3,⑦ 일반,일반,2769544555.063342,10295983357,0.26899271871689584,0.309714499084927,0.9789115503397862,0.21197345589299013,0.35391317863024785,0.191523946050217,-1.152583740936601,0.18439716312056736
11380640,증산동,20204,2020,4,2020Q4,⑦ 일반,일반,2585754481.8221107,9650935030,0.26792787162946125,0.3251915115213453,0.9717215918130393,0.21509183385311836,0.35265628101529145,0.19755618238785305,-0.48899920918655837,0.3640661938534279
11380640,증산동,20211,2021,1,2021Q1,⑦ 일반,일반,3092689877.09303,10593832514,0.2919330537844512,0.2985249683549981,1.0723462038336715,0.2277147177673419,0.3676222188573671,0.19033955061449634,-0.7481165984197027,0.2971698113207547
11380640,증산동,20212,2021,2,2021Q2,⑦ 일반,일반,3273499869.9159465,10742968291,0.3047109310243748,0.30770388261960474,0.875331148156229,0.24537667622163514,0.39313877967397975,0.1903804067553121,-1.1476000757655518,0.20047169811320756
11380640,증산동,20213,2021,3,2021Q3,⑦ 일반,일반,3279361714.458494,10851966333,0.3021905536590365,0.2879981553661903,0.9191004453698823,0.24448505621806005,0.3738837018561178,0.18835539719509375,-0.6874995887588579,0.28773584905660377
11380640,증산동,20214,2021,4,2021Q4,⑦ 일반,일반,3469193739.8034186,12087901059,0.2869971985103604,0.27882852014995135,1.023725898038659,0.23067500125871107,0.3556253908778788,0.19220184915975824,-1.2359603788183406,0.1721698113207547
11380640,증산동,20221,2022,1,2022Q1,⑦ 일반,일반,3253036149.424746,11548918167,0.28167453456549774,0.2806773939452055,1.091414196893686,0.2290136216877395,0.31361292448579525,0.18974069435018104,-0.8827379988314942,0.25235849056603776
11380640,증산동,20222,2022,2,2022Q2,⑦ 일반,일반,3448182418.7234087,12951903348,0.26622978307322437,0.3097683003957512,0.6634734521934089,0.2179919127049372,0.3743804622931162,0.19988865346186954,-2.432911501213052,0.049528301886792456
11380640,증산동,20223,2022,3,2022Q3,⑦ 일반,일반,3704671615.2236223,14580655859,0.25408127391861396,0.29883708840919293,0.9524865844109064,0.19954435610686888,0.3575247403416546,0.2083886343236407,-1.512779067481956,0.13443396226415094
