행정동,업종,연도,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,주중_매출_건수,주말_매출_건수,연령대_20_매출_금액,연령대_20_매출_건수,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액
오금동,미용실,2021,2368579943,69219,1583664828,784915115,46421,22798,326190951,10400,306240453,309878400,289928548,323813964,353803463,503220913,281694202
오금동,미용실,2022,2254968986,64203,1507014785,747954201,43609,20594,274696096,7983,268376448,298009639,278246138,307618431,354764129,494330992,253623209
오금동,미용실,2023,2360467401,64105,1608443037,752024364,44550,19555,228653212,6808,330464246,325753973,286501430,294445070,371278318,505861661,246162703
오금동,미용실,2024,2402114410,62713,1661812051,740302359,43075,19638,224749212,6019,314532486,325374598,300044834,347382805,374477328,497364573,242937786
오금동,반찬가게,2020,30558059334,128757,21473881006,9084178328,101900,26857,49195140,3779,5119935092,4102106498,3993420787,1573559650,6684858979,9061973712,22204616
오금동,반찬가게,2021,39055604269,224789,38113932513,941671756,207735,17054,1787272287,7713,4973273224,5702522535,6940149150,6285220749,14212766855,868155138,73516618
오금동,반찬가게,2022,57894402199,392086,57168438090,725964109,379758,12328,2103459902,13333,10615179414,5625045137,13473876590,13645054617,13809282332,699952041,26012068
오금동,반찬가게,2023,63356858560,383508,61899072498,1457786062,374692,8816,1018872261,14116,12197411348,9959807366,12924047189,8531075042,18286731553,1444818613,12967449
오금동,반찬가게,2024,59699228040,357794,58778250492,920977548,354965,2829,4355120317,10325,12629748705,9069384269,13592822729,6959960793,16526333996,821884884,99092664
오금동,분식전문점,2020,3014666062,198278,2272128519,742537543,153068,45210,593237152,41727,433539654,428353020,444424774,470714857,495096214,499940812,242596731
오금동,분식전문점,2021,2133109891,185180,1523800379,609309512,141638,43542,279980184,29007,293604054,289554774,312400961,295099257,333141333,421090296,188219216
오금동,분식전문점,2022,1914666233,175561,1408248094,506418139,136856,38705,206085708,21363,254355858,284225720,294939278,277543243,297183995,369440517,136977622
오금동,분식전문점,2023,1834607219,175190,1460937242,373669977,142445,32745,180160860,17849,303921695,283876665,292356664,283838381,296943837,286374272,87295705
오금동,분식전문점,2024,1651296452,143778,1295548631,355747821,115503,28275,134903681,12503,280673910,260849110,256476418,225666006,271883187,281757712,73990109
오금동,서적,2020,1694488349,63180,1529914349,164574000,56085,7095,159023,16,338223416,370360274,167010225,333963201,320357233,120015889,44558111
오금동,서적,2021,381079247,3828,381079247,0,3828,0,0,0,87005446,103975779,72788827,67034239,50274956,0,0
오금동,서적,2022,409450245,4019,409262328,187917,4005,14,0,0,113754676,74313136,80319462,65559453,75315601,0,187917
오금동,서적,2023,407955414,3160,404587368,3368046,3118,42,0,0,98049172,101114994,88311227,65530376,51581599,997404,2370642
오금동,서적,2024,270228992,2381,268284776,1944216,2338,43,0,0,136248903,40993176,46340816,31266792,13435089,1944216,0
오금동,세탁소,2020,1116964170,69475,857843392,259120778,54240,15235,36607446,3048,195887949,179052507,172223819,156650819,154028298,259120778,0
오금동,세탁소,2021,1375403539,80388,1042199535,333204004,62151,18237,47571674,3804,231283657,193933503,213587940,204574289,198820146,333204004,0
오금동,세탁소,2022,827917812,47955,651908347,176009465,38180,9775,30352321,2590,119112872,105423441,210728496,104354595,112288943,174844134,1165331
오금동,세탁소,2023,771990199,43242,595395714,176594485,33834,9408,26742635,2037,130231948,105790824,137307985,108809352,113255605,176594485,0
오금동,세탁소,2024,839592522,39416,641388406,198204116,31036,8380,26252256,1363,132051322,116939862,155003706,118456226,118937290,195452419,2751697
오금동,슈퍼마켓,2020,13220433328,1124808,9590696656,3629736672,815663,309145,959619801,127585,2020210000,1848078089,1914081343,1866560324,1941766900,2038077090,1591659582
오금동,슈퍼마켓,2021,13644617722,1297668,9797321424,3847296298,940111,357557,1162316390,168472,1960316612,1896188225,1880666124,1898725652,2161424811,2240491020,1606805278
오금동,슈퍼마켓,2022,7344563859,727216,5183526651,2161037208,529458,197758,452681657,67331,1041731439,992014864,1016778409,1023406663,1109595276,1099770221,1061266987
오금동,슈퍼마켓,2023,8307777538,746479,5943352595,2364424943,536586,209893,529655141,72788,1238157597,1121252213,1149774376,1206221729,1227946680,1228854158,1135570785
오금동,슈퍼마켓,2024,8686669864,784872,6332479819,2354190045,565737,219135,473860124,67937,1345867138,1246173854,1210743357,1218694961,1311000509,1327608841,1026581204
오금동,스포츠 강습,2020,169756097,708,169756097,0,708,0,0,0,100439024,19804878,29707317,9902439,9902439,0,0
오금동,스포츠 강습,2021,651195545,2146,649970998,1224547,2134,12,74637520,263,129932387,152403999,113271756,120793509,133569347,1224547,0
오금동,스포츠 강습,2022,1297614220,5078,1186397006,111217214,4521,557,85893570,295,246765147,256639629,188175071,203908919,290908240,105049929,6167285
오금동,스포츠 강습,2023,1426015833,6186,1210155624,215860209,5268,918,28694476,109,269505911,160287433,346401930,181738379,252221971,168569216,47290993
오금동,스포츠 강습,2024,1635339105,7490,1391464125,243874980,6303,1187,44048537,248,341911674,246528770,294763328,244494333,263766020,224865817,19009163
오금동,스포츠클럽,2020,710054122,1586,638576293,71477829,1350,236,117166788,369,137258066,152435380,114218651,100761260,133902936,68401086,3076743
오금동,스포츠클럽,2021,1779667579,4719,1610199539,169468040,4181,538,468686727,1393,329870414,354993017,350721787,305273973,269340348,154320986,15147054
오금동,스포츠클럽,2022,2156447142,6066,1994959007,161488135,5535,531,659529907,2170,515931137,438918676,325809500,394991161,319308533,161488135,0
오금동,스포츠클럽,2023,1790254388,5680,1677078281,113176107,5192,488,560175243,2036,344569762,388926361,485608443,256806801,201166914,113176107,0
오금동,스포츠클럽,2024,1817587571,4305,1593654422,223933149,3682,623,321562909,1068,265831125,352991823,283001293,415644257,276185924,174838016,49095133
오금동,시계및귀금속,2020,25465158,871,21158405,4306753,771,100,1659482,196,1165589,3496767,869253,8593750,7033046,4306753,0
오금동,시계및귀금속,2021,118791309,702,95281969,23509340,544,158,681676,96,14710701,21119509,1007542,2331179,56113038,23509340,0
오금동,시계및귀금속,2022,43423133,771,41585847,1837286,672,99,158046,40,1639726,16021911,17088722,3536279,3299209,1837286,0
오금동,시계및귀금속,2023,91232039,456,60808188,30423851,317,139,158046,19,118534,1244612,316092,0,59128950,23825432,6598419
오금동,시계및귀금속,2024,89592313,377,70626794,18965519,238,139,355603,40,0,20941092,592671,25129310,23963721,11142243,7823276
오금동,안경,2020,232816867,2671,165054845,67762022,2007,664,35751335,511,33478544,39479906,37189908,35411415,19495072,53765473,13996549
오금동,안경,2021,257943368,2782,188061479,69881889,2045,737,29509440,444,45932386,33973859,39372615,40552068,28230551,49902618,19979271
오금동,안경,2022,236291703,2502,181524214,54767489,1884,618,32972781,587,32100638,55447158,20068648,39468117,34439653,40805687,13961802
오금동,안경,2023,252539965,2714,182611026,69928939,2048,666,39252723,636,37698714,55787784,31651231,26920773,30552524,47851887,22077052
오금동,안경,2024,120624478,1066,99366264,21258214,863,203,15077798,163,18497366,21784363,27120845,15847981,16115709,16712804,4545410
오금동,양식음식점,2020,3176240987,80696,2097917531,1078323456,56108,24588,269924383,10074,363602209,394272346,429379306,424900450,485763220,565012203,513311253
오금동,양식음식점,2021,2857516738,72909,1834669634,1022847104,50820,22089,238624706,8650,323921775,328951421,405539369,359980826,416276243,530621040,492226064
오금동,양식음식점,2022,3493728344,72701,2133260007,1360468337,49061,23640,181001894,6407,399454164,433442283,424067710,420282439,456013411,691359251,669109086
오금동,양식음식점,2023,3607115185,70395,2148897915,1458217270,46485,23910,179795981,5611,377073478,434086468,431934718,424280228,481523023,713909408,744307862
오금동,양식음식점,2024,2913598200,57088,1859718238,1053879962,38631,18457,125423725,4366,356770934,352950182,381003678,391469441,377524003,533191953,520688009
오금동,예술학원,2020,925899078,2442,613427665,312471413,1847,595,109689608,483,159911552,138317785,63642715,107117600,144438013,187111384,125360029
오금동,예술학원,2021,1750727942,5532,1216213870,534514072,3991,1541,34184556,110,274395798,388346055,161126480,208497992,183847545,393239162,141274910
오금동,예술학원,2022,2389131802,6380,1929059652,460072150,5252,1128,14799284,55,400733145,410164014,487290606,384195673,246676214,384232602,75839548
오금동,예술학원,2023,2389973040,5722,1814454159,575518881,4426,1296,16075658,89,362563027,443880000,307651345,369801583,330558204,478924951,96593930
오금동,예술학원,2024,1531312153,4896,1168320020,362992133,4018,878,84814528,381,264869713,255837572,263210076,182882123,201520536,271241986,91750147
오금동,외국어학원,2020,2050048942,6409,1892800131,157248811,5645,764,0,0,559960227,356220894,285266672,301413455,389938883,83969163,73279648
오금동,외국어학원,2021,879147538,17296,710724659,168422879,14802,2494,876979,8,128134045,160588296,114752854,147880747,159368717,116457845,51965034
오금동,외국어학원,2022,1097675683,20263,917388868,180286815,17863,2400,44219,4,172510088,192768944,102997564,211698429,237413843,137831982,42454833
오금동,외국어학원,2023,1565126059,16932,1490738162,74387897,15011,1921,0,0,227298428,252343886,225085344,355531073,430479431,67802342,6585555
오금동,외국어학원,2024,1722900507,14737,1670658537,52241970,12480,2257,0,0,351307134,205896748,362314524,306108260,445031871,50651967,1590003
오금동,운동/경기용품,2020,283341769,265,283341769,0,265,0,4229472,85,0,45242358,0,238099411,0,0,0
오금동,운동/경기용품,2021,124900,5,124900,0,5,0,0,0,0,0,0,0,124900,0,0
오금동,운동/경기용품,2022,92355788,175,92355788,0,175,0,0,0,91356587,999201,0,0,0,0,0
오금동,운동/경기용품,2023,212025875,290,212025875,0,290,0,0,0,0,7190102,33835773,0,171000000,0,0
오금동,운동/경기용품,2024,1748601,5,1748601,0,5,0,0,0,0,1748601,0,0,0,0,0
오금동,육류판매,2020,8191551317,149883,5979641080,2211910237,103240,46643,238406038,5895,1024085998,1052813587,1007488213,1375088297,1520164985,1501244977,710665260
오금동,육류판매,2021,8747153070,174259,6121484518,2625668552,121446,52813,255389427,4478,1177150795,1178135127,1002453430,1253547911,1510197255,1695695553,929972999
오금동,육류판매,2022,8228241054,140909,5887888566,2340352488,99290,41619,318379373,6137,935139491,888260952,1444660382,1206711422,1413116319,1559774558,780577930
오금동,육류판매,2023,6998133346,117146,5044862161,1953271185,84688,32458,128063917,3345,925350604,953977400,947445368,1060057925,1158030864,1323506966,629764219
오금동,육류판매,2024,5731739398,103719,4210062672,1521676726,75078,28641,69670081,1588,820987136,714119385,759400431,943103140,972452580,1034951218,486725508
오금동,의약품,2020,49352133495,348847,48425353578,926779917,301317,47530,2573471350,36128,8574233164,9577199163,9809070124,9254719826,11210131301,789813539,136966378
오금동,의약품,2021,50337808035,352236,49413132413,924675622,312146,40090,251948596,31237,7411394447,10338313983,10232852586,10140929900,11289641497,786724466,137951156
오금동,의약품,2022,47294341277,406619,46396532464,897808813,358960,47659,322577323,34155,5936510107,8378527936,8632407993,11065287937,12383798491,814794265,83014548
오금동,의약품,2023,52956462949,313265,52340049662,616413287,278752,34513,3508684905,20836,7516465950,10593338457,10880511965,12789691019,10560042271,519037039,97376248
오금동,의약품,2024,29392966571,526459,28292133259,1100833312,458569,67890,329809972,35666,4746850418,5737209610,6047615467,6555559179,5204898585,1039156970,61676342
오금동,인테리어,2020,56527830,711,55344584,1183246,558,153,0,0,3226117,1112454,2497965,7069139,41438909,1183246,0
오금동,인테리어,2021,67470333,1265,57372285,10098048,808,457,111245,50,6118498,38379661,5395401,2113663,5365062,10098048,0
오금동,인테리어,2022,114405776,658,112069622,2336154,506,152,0,0,10113218,89997524,5562270,945586,5451024,2336154,0
오금동,인테리어,2023,46126384,1114,28443423,17682961,911,203,14107938,50,4055399,8899631,4864457,4449816,6174120,17682961,0
오금동,인테리어,2024,15549073,407,11766729,3782344,305,102,0,0,0,3792457,0,1946794,6027478,3782344,0
오금동,일반교습학원,2020,21891965819,79186,18706926470,3185039349,68136,11050,0,0,4371554579,4385840551,3204305221,3387838999,3357387120,2360717505,824321844
오금동,일반교습학원,2021,27424591636,94151,23508034348,3916557288,81298,12853,63716051,92,5001500389,5164474912,4214184922,4620610409,4507263716,2661292197,1255265091
오금동,일반교습학원,2022,32706958850,115603,28860583148,3846375702,102065,13538,0,0,6893919509,6619517685,3410943574,6101163411,5835038969,2593817030,1252558672
오금동,일반교습학원,2023,32022232937,106258,27318468388,4703764549,90184,16074,73018336,59,6708839249,5816360314,4962631544,5080110969,4750526312,3119358816,1584405733
오금동,일반교습학원,2024,36919654197,113730,30501022802,6418631395,92710,21020,33913076,123,7351888761,6145632482,5193767413,5892430943,5917303203,4187906585,2230724810
오금동,일반의류,2020,6055078499,73531,4466751967,1588326532,51557,21974,256203604,6559,916826254,687522050,839003025,1017400356,1006000282,951101336,637225196
오금동,일반의류,2021,6769929843,43202,5434634292,1335295551,32520,10682,351169760,899,1084111991,716111299,1596170283,1002575122,1035665597,854611406,480684145
오금동,일반의류,2022,5928545279,41427,4392381284,1536163995,29617,11810,61535247,241,594091137,1105823061,840022520,732404381,1120040185,1035302272,500861723
오금동,일반의류,2023,9915719444,43777,8974000080,941719364,32667,11110,50064600,201,1511796327,1188961226,977597551,3505661449,1789983527,752463134,189256230
오금동,일반의류,2024,7567211210,30768,6862887565,704323645,24290,6478,71450272,241,1195155557,1854305991,836703920,993924739,1982797358,649913990,54409655
오금동,일반의원,2020,5694094900,229414,4901807404,792287496,199218,30196,523168865,23467,1122678981,954144865,933439197,960888097,930656264,792287496,0
오금동,일반의원,2021,7161749274,270764,6263954051,897795223,236813,33951,538749460,24914,1401632825,1197244783,1129486982,1193310994,1342278467,897795223,0
오금동,일반의원,2022,7322174323,286213,6316174802,1005999521,248064,38149,566765501,26187,1359185444,1285923456,1059623072,1244238559,1367204271,1005999521,0
오금동,일반의원,2023,8365159523,316872,7238588659,1126570864,275654,41218,591083418,25298,1591800396,1354785319,1398452263,1403621744,1489928937,1126570864,0
오금동,일반의원,2024,8826386321,305856,7634508049,1191878272,265752,40104,480002328,18982,1800206278,1443838835,1141682450,1587981825,1660798661,1191878144,128
오금동,일식음식점,2020,2308909317,37290,1846094897,462814420,29824,7466,84909434,3854,342027745,410554497,341926848,334053304,417532503,353475999,109338421
오금동,일식음식점,2021,936847070,16275,774263914,162583156,13932,2343,23346642,1062,144711282,136490604,192347288,137606189,163108551,119876843,42706313
오금동,일식음식점,2022,1016422551,17198,826475159,189947392,14420,2778,19042426,904,147249547,179537356,178912580,171255904,149519772,136732515,53214877
오금동,일식음식점,2023,792586065,11936,659454945,133131120,10159,1777,12576383,418,136503788,132532551,143014914,127723184,119680508,99990254,33140866
오금동,일식음식점,2024,626752304,7331,486675213,140077091,6157,1174,3217464,151,57884160,76623949,116109373,107460832,128596899,67536847,72540244
오금동,자동차미용,2020,561783131,5534,380466802,181316329,4026,1508,74277034,262,60710624,77438596,85551219,38922134,117844229,159977856,21338473
오금동,자동차미용,2021,386192038,5524,307830101,78361937,4187,1337,6463287,125,67720958,51730369,45341368,75744305,67293101,56719684,21642253
오금동,자동차미용,2022,381370386,6065,309081500,72288886,4476,1589,10694926,210,45028131,62315786,52368039,55503177,93866367,45735956,26552930
오금동,자동차미용,2023,404137152,6047,319685527,84451625,4398,1649,13002775,148,67114897,46206519,71881660,76923649,57558802,58703982,25747643
오금동,자동차미용,2024,407226860,6032,319291130,87935730,4421,1611,9285484,159,50865014,62691174,86337691,53574141,65823110,56649778,31285952
오금동,자동차수리,2020,13119262274,227302,11198095491,1921166783,216988,10314,579089397,14364,2021515202,2519326547,2223337984,2128508016,2305407742,1744578085,176588698
오금동,자동차수리,2021,10795627466,61814,8836340620,1959286846,47361,14453,359908896,2720,1473650829,1801293947,1648047848,2005076118,1908271878,1758066660,201220186
오금동,자동차수리,2022,11436350472,60659,9378300401,2058050071,46901,13758,274861064,1643,1624936220,1701726877,1716729380,1973923160,2360984764,1904305847,153744224
오금동,자동차수리,2023,12389823726,58291,10208910431,2180913295,46068,12223,547405555,1784,1849265963,1780041182,2328173462,2039660160,2211769664,1942183544,238729751
오금동,자동차수리,2024,11866720464,53024,10151091254,1715629210,43975,9049,329734064,1303,1725109222,1873762748,1928623433,2422756737,2200839114,1599517359,116111851
오금동,자전거 및 기타운송장비,2020,321084025,4373,131994422,189089603,2375,1998,16999891,401,36669584,25250548,24912802,30364990,14796498,77231289,111858314
오금동,자전거 및 기타운송장비,2021,300534595,5288,151118584,149416011,3470,1818,15228627,370,29087325,30210441,37778697,28781433,25260688,85422552,63993459
오금동,자전거 및 기타운송장비,2022,203246848,2975,151089352,52157496,1800,1175,44443057,259,28467178,15584574,43537089,31655871,31844640,28386599,23770897
오금동,자전거 및 기타운송장비,2023,125352080,1753,87862254,37489826,1156,597,1286652,48,10518381,8138074,38647813,3538293,27019693,25105799,12384027
오금동,전자상거래업,2020,4307737534,151886,2591096577,1716640957,102821,49065,415780461,12733,431766565,612323805,418101869,462058923,666845415,1312885262,403755695
오금동,제과점,2021,1348515436,153864,946273721,402241715,109832,44032,137302546,20249,177094159,189099721,195349444,184160044,200570353,210685494,191556221
오금동,제과점,2022,1089592791,117327,755386574,334206217,83465,33862,109666723,15692,123764875,153102343,153868043,146153769,178497544,196487427,137718790
오금동,제과점,2023,1219096700,130907,831183471,387913229,91601,39306,91590969,12625,161406352,170989701,156142484,166985086,175659848,192821130,195092099
오금동,제과점,2024,1059721063,111522,725125979,334595084,78000,33522,72841972,9905,149725840,154193132,125101548,150867747,145237712,162057764,172537320
오금동,조명용품,2020,6792427560,215030,4859596945,1932830615,160974,54056,211299657,8573,1103716690,857387223,1438624969,706811750,753056313,1418301552,514529063
오금동,조명용품,2021,6648414208,231301,4995939068,1652475140,175169,56132,95613176,6967,1117752252,801140901,812107635,1182106249,1082832031,1316579309,335895831
오금동,조명용품,2022,7703110803,216345,5886139211,1816971592,163779,52566,396524780,5200,1231199418,1293926635,1059665823,1124296851,1177050484,1549029498,267942094
오금동,조명용품,2023,6800192699,192373,4417861430,2382331269,137059,55314,379000636,6762,1053344986,904996028,774659310,715035778,969825328,1721549361,660781908
오금동,조명용품,2024,10111880048,201434,8209108502,1902771546,154435,46999,23457700,1844,1469026098,2106093491,1479511850,1729827559,1424649504,1517044911,385726635
오금동,중식음식점,2020,733925584,43988,606208667,127716917,37446,6542,71104060,6179,116469936,126958467,123971479,121616535,117192250,92741918,34974999
오금동,중식음식점,2021,1111566409,68266,829821147,281745262,53942,14324,107176375,8151,138341800,180392923,168757405,163716031,178612988,168251041,113494221
오금동,중식음식점,2022,1627804797,86672,1158760408,469044389,64589,22083,146822031,9549,168201656,208074030,263936512,264861602,253686608,246656014,222388375
오금동,중식음식점,2023,1611376079,76657,1130798953,480577126,57353,19304,105757971,6430,177961176,187840860,254280180,257256305,253460432,267475874,213101252
오금동,중식음식점,2024,1686450145,77020,1098828962,587621183,54371,22649,94210372,4872,103198616,214196193,250882410,273033320,257518423,295299639,292321544
오금동,철물점,2020,1738192166,64511,1530193633,207998533,55391,9120,31967111,1569,341751685,274702961,337971276,279666815,296100896,196632776,11365757
오금동,철물점,2021,2561894459,74470,2319013651,242880808,64140,10330,29741397,2556,448880653,890035006,305072215,345979645,329046132,227897455,14983353
오금동,철물점,2022,2242067692,65382,2005291578,236776114,56075,9307,55997505,2612,331420980,350710005,410351525,444356564,468452504,169353298,67422816
오금동,철물점,2023,1987325213,66271,1720884322,266440891,56932,9339,370551484,5166,310577086,281846111,387117044,365797985,375546096,242744159,23696732
오금동,철물점,2024,2009562908,60652,1686374739,323188169,51464,9188,9311510,484,307593543,333692121,360426331,333025660,351637084,294226830,28961339
오금동,청과상,2020,57345653,1337,51853833,5491820,1197,140,423967,11,3004908,46667622,911637,597341,672325,2230019,3261801
오금동,청과상,2021,1605142296,21502,1360513110,244629186,16745,4757,52174493,1563,406332054,142946696,76073949,250704255,484456156,225237172,19392014
오금동,청과상,2022,9407084816,41773,8980998726,426086090,34559,7214,3986215178,9460,1286630144,939882573,1768423395,1513921159,3472141455,389960807,36125283
오금동,청과상,2023,1951925650,6864,1916729252,35196398,6047,817,800314130,1842,83605149,756473112,1911687,39638313,1035100991,30823379,4373019
오금동,청과상,2024,24000000,1205,6506711,17493289,345,860,58541,2,1258618,1055239,721009,1844088,1627757,11548326,5944963
오금동,치과의원,2020,2597687247,19438,2308913867,288773380,16895,2543,190076736,2251,447687219,674538865,260676522,339233891,586777370,288773380,0
오금동,치과의원,2021,4194316197,26301,3721337220,472978977,23227,3074,159831787,1862,954482009,737713130,748395396,472744482,808002203,471992693,986284
오금동,치과의원,2022,3643199600,24307,3260322258,382877342,21020,3287,162257993,2086,681875993,667552180,617770780,563064294,730059011,382877342,0
오금동,치과의원,2023,4521664960,24768,3997864602,523800358,21473,3295,215607498,2033,737643313,838818683,709344637,659380126,1052677843,523800358,0
오금동,치과의원,2024,4405474435,26386,3838955251,566519184,22976,3410,122134258,1218,704768977,826720431,766574548,704204196,836687099,566519184,0
오금동,치킨전문점,2020,1760652853,79452,1166610482,594042371,52692,26760,290718070,13969,214054805,207691972,229745806,224385984,290731915,311248314,282794057
오금동,치킨전문점,2021,1856822621,81622,1239800777,617021844,54518,27104,277183813,12928,207821792,229295481,237308992,238005581,327368931,342058454,274963390
오금동,치킨전문점,2022,2065642349,80146,1389675856,675966493,53668,26478,269609801,10398,231613291,259085396,263966007,299247370,335763792,369308082,306658411
오금동,치킨전문점,2023,1850543917,64899,1208845027,641698890,42203,22696,216042103,7554,205381596,231059024,221889555,237502427,313012425,348208151,293490739
오금동,치킨전문점,2024,1395599283,47169,942677391,452921892,30973,16196,141433553,4663,164385407,172144706,172250721,182026311,251870246,251076658,201845234
오금동,커피-음료,2020,2102254734,279695,1511713919,590540815,207346,72349,478413779,77287,288688114,292647924,310800438,313021954,306555489,308555433,281985382
오금동,커피-음료,2021,10094555030,1562470,7057494749,3037060281,1112528,449942,2310113377,406157,1293513798,1365137251,1449326353,1437671435,1511845912,1582218226,1454842055
오금동,커피-음료,2022,10215483490,1429363,7106204351,3109279139,1008288,421075,1869700092,302177,1307459001,1371507800,1444044560,1403157260,1580035730,1703551581,1405727558
오금동,커피-음료,2023,11395125948,1751611,7800512912,3594613036,1216785,534826,1651165519,290164,1431749640,1500662551,1624606708,1562668457,1680825556,1865585359,1729027677
오금동,커피-음료,2024,11041585700,1732523,7489351454,3552234246,1191100,541423,1408123054,247620,1448347347,1461293606,1472002264,1519531757,1588176480,1860444123,1691790123
오금동,컴퓨터및주변장치판매,2020,1494291202,17800,1410834102,83457100,16180,1620,9194559,378,366845776,203817012,244237236,494852441,101081637,83455301,1799
오금동,컴퓨터및주변장치판매,2021,231674625,3172,231674625,0,3172,0,7208934,609,105253918,48509853,4155697,25599093,48156064,0,0
오금동,컴퓨터및주변장치판매,2022,32568685,776,32568685,0,776,0,5966618,318,7097997,5274002,19504070,0,692616,0,0
오금동,컴퓨터및주변장치판매,2023,1523756,69,1523756,0,69,0,0,0,1523756,0,0,0,0,0,0
오금동,컴퓨터및주변장치판매,2024,7542590,139,7542590,0,139,0,0,0,0,0,0,1523756,6018834,0,0
오금동,패스트푸드점,2020,440166827,44342,300847860,139318967,31018,13324,123388343,13218,59892776,60166713,57933801,58426497,64428073,66795397,72523570
오금동,패스트푸드점,2021,1225473270,131359,850071904,375401366,94586,36773,281175577,32849,160145657,166031941,167474253,167090294,189329759,198459811,176941555
오금동,패스트푸드점,2022,605963666,58601,416951082,189012584,43023,15578,133663475,12951,76846866,85020334,84454026,83435489,87194367,104531739,84480845
오금동,패스트푸드점,2023,1052335947,91810,716224740,336111207,65132,26678,186159627,18070,132301503,137292654,143106234,152449485,151074864,167676183,168435024
오금동,패스트푸드점,2024,1474479548,131459,997649279,476830269,92268,39191,218350930,21852,198431546,191661952,196796954,199052182,211706645,234937800,241892469
오금동,편의점,2020,9445560870,1497773,6796547546,2649013324,1083285,414488,2090729331,416392,1306399235,1331498787,1378429815,1359513048,1420706661,1356803574,1292209750
오금동,편의점,2021,7971906425,1236337,5818887995,2153018430,897210,339127,1609055539,306669,1118046333,1117847067,1115224693,1163849229,1303920673,1140457274,1012561156
오금동,편의점,2022,7467375097,1143229,5303862708,2163512389,820856,322373,1313256493,243322,1037527014,1019712149,1055143323,1035241829,1156238393,1126786159,1036726230
오금동,편의점,2023,7858777531,1157316,5594491504,2264286027,830523,326793,1099618089,205415,1089728493,1077474855,1105215717,1107445474,1214626965,1191890208,1072395819
오금동,편의점,2024,7527419502,1096116,5333392894,2194026608,780712,315404,906425643,164521,1067798427,1080220547,1022967333,1017439386,1144967201,1146669223,1047357385
오금동,피부관리실,2020,112895807,730,104899742,7996065,654,76,2223093,43,11100256,22720304,11963591,12693020,46422571,7652626,343439
오금동,피부관리실,2021,520897420,1432,442006026,78891394,1297,135,43789298,201,92720399,33663568,101855859,104500464,109265736,76223654,2667740
오금동,피부관리실,2022,381830675,1186,264400360,117430315,989,197,6273979,216,51471544,17554165,67308397,103219587,24846667,116524778,905537
오금동,피부관리실,2023,206887721,933,162311426,44576295,641,292,17687405,220,52734221,32483950,42803614,3365098,30924543,43879129,697166
오금동,피부관리실,2024,188966298,675,160904850,28061448,469,206,13069827,76,2982316,66776713,18860574,14846872,57438375,28061448,0
오금동,한식음식점,2020,34606659966,1027108,23289111314,11317548652,748405,278703,2047844266,101621,4274939600,4399161268,4741328375,4767927842,5105754229,5996857291,5320691361
오금동,한식음식점,2021,39212202789,1053224,26985109291,12227093498,784956,268268,2247921062,84820,4848796708,5006543676,5731876591,5517424349,5880467967,6512157245,5714936253
오금동,한식음식점,2022,44345867116,1035081,29524656816,14821210300,769004,266077,2035998457,62079,5433133002,5511856076,5940779379,6073117783,6565770576,7985358354,6835851946
오금동,한식음식점,2023,48306186127,1073077,31637693378,16668492749,792199,280878,1905370409,58437,6162792701,5974626589,6099119690,6547566854,6853587544,8844983813,7823508936
오금동,한식음식점,2024,46086185438,1059380,31107462998,14978722440,797887,261493,1516759604,48663,5787021534,5961350330,6259955118,6244826069,6854309947,7999154585,6979567855
오금동,한의원,2020,1026310669,33785,826839383,199471286,29163,4622,20186203,1299,221693333,167661460,145975227,127379251,164130112,199471286,0
오금동,한의원,2021,987110216,39646,832563555,154546661,34473,5173,27346174,953,232378902,124924703,130715319,121485508,223059123,154546661,0
오금동,한의원,2022,947758137,39561,821269905,126488232,34723,4838,42918677,1483,209503383,175580941,139932235,98590190,197663156,124204862,2283370
오금동,한의원,2023,1238445799,46821,967607383,270838416,40802,6019,21383664,1115,217766070,223432746,172861366,95833924,257713277,270838416,0
오금동,한의원,2024,1232696094,39338,996699461,235996633,33291,6047,27089663,1102,178693574,189554627,321680848,129266296,177504116,235996633,0
오금동,호프-간이주점,2020,1828229256,34750,1351816999,476412257,24276,10474,235997535,6526,236035865,286542982,259045395,291942526,278250231,294130182,182282075
오금동,호프-간이주점,2021,2187029976,49883,1554228968,632801008,34680,15203,228280953,6258,283773913,301699580,322135916,285848556,360771003,361996571,270804437
오금동,호프-간이주점,2022,3194401762,68534,2291559969,902841793,49003,19531,333752473,8551,408521426,472621623,433283087,466098394,511035439,535950298,366891495
오금동,호프-간이주점,2023,4325424261,78016,2991816697,1333607564,55050,22966,429895568,9101,533630952,558117349,585394318,580234246,734439832,906192843,427414721
오금동,호프-간이주점,2024,4521025365,71103,2949981723,1571043642,48545,22558,456970981,7018,563316866,553716837,582613472,591650000,658684548,991512720,579530922
오금동,화장품,2020,1804815636,18738,1408084408,396731228,14499,4239,105782891,2732,262579818,309557802,306540611,343785502,185620675,281228210,115503018
오금동,화장품,2021,2575021382,16469,1663605259,911416123,11116,5353,132172922,1809,266553048,435720411,386181396,311830749,263319655,621584754,289831369
오금동,화장품,2022,2626950584,14549,1924237576,702713008,9877,4672,89779725,1179,451601240,232497122,382577943,563783619,293777652,452804666,249908342
